text,sexist
altın başlı kadından cılız başlı erkek iyi,1.0
kadın asker,1.0
yuvanın yıkılmasından avrat sorumludur,1.0
kız kıvırtma,1.0
avrada inanma akan suya güvenme,1.0
tarlanın taşlısı kızın saçlısı öküzün başlısı,1.0
kişiyi rezil vezir karısıdır,1.0
kadından iş adamı,1.0
kadından asker,1.0
kadin degil misiniz hepiniz aynisiniz,1.0
başarısız erkeğin ardında kadın vardır,1.0
sonradan imam olanın camiye sığmaz sesi sonradan kadın olanın hamama sığmaz tası,1.0
kız girdi sekizine erdedir yerde,1.0
erkek sözü veriyorum iş gece bitecek,1.0
kadının dediğin yüksek sesle konuşmaz,1.0
kadının yanında erkek varsa kadın eli cüzdanına gitmez,1.0
kızı haline bırakma,1.0
adam iş yapan gelmez,1.0
adam doğası yapar namusunu korumayı öğreneceksin,1.0
elinin hamuruyla erkek isine karisma kariyer milleti issiz biraktiniz,1.0
kız anadan öğrenir sofra düzmeyi er atadan öğrenir sıra gezmeyi,1.0
kadının mirası geçmişidir,1.0
ananın bahtı kızına geçermiş evladım,1.0
erkeğin elinin kiridir,1.0
bebek büyütmek kadının görevidir,1.0
tarlanın taşlısı karının saçlısı,1.0
atalar sanatı oğlana mirastır,1.0
kadının eli darda erkeğin eli balda,1.0
oğlu ayrıcalıktır,1.0
arabanın parçası sağlam karı oynak,1.0
demiş atalarımız anasına bak kızını al,1.0
kız oynama,1.0
kocasının yerde kadın konuşamaz,1.0
kadının yönettiği evde mutluluk,1.0
kız kısmı akşam vakti dışarıda dolaşmaz,1.0
lgbtli grupların yürüyüş toplanma merkezi seçtiği kuğulu parkı mesken tuttu,1.0
erkeğin gözyaşı içine akar,1.0
kızın saçlarını erkek kesmişler,1.0
kızı gönlüne bırakırsan davulcuya gider zurnacıya,1.0
avradı küçükken almak makbuldür,1.0
kadın halden anlamalı hoş görmelidir,1.0
kız güzeli misin adam,1.0
bulaşık yıkayan adam,1.0
işler erkek işi beceremez,1.0
kadın verilen değerlidir,1.0
kadının kazandığı paradan hayır gelir,1.0
kaynanalar yılandır sözleri yalandır,1.0
kızın evlenene erkek arkadaşı,1.0
çalışkan hatun sabah durup saçını tarar tembel hatun geç vakte durup gülünü açar,1.0
dişi köpek kuyruk sallamasa erkek köpek peşinden gitmez,1.0
erkektir gözü dışarı kayar elinde tutmasını bil,1.0
kocam isterse çalışabilir,1.0
evliyse kadın demen lazım,1.0
erkek kadın korkulur,1.0
totoşlar davranıyosun,1.0
hanım hanımcık otur elalem neler der,1.0
evlenince tek işin ev işi çalışmazsın,1.0
otur kocana hizmet et,1.0
kızı olanın dili,1.0
karısı olanın arısı demektir devamlı sokar,1.0
kardeş bulunmaz karı bulunur,1.0
erkek olmanın ayrıcalıkları,1.0
sus eksik etek,1.0
anasına bakıp kızı al derler eskiler,1.0
evde kalan kadın sokağa çıkmamalı,1.0
erken kalkmayan avrat soz dinlemeyen evlat mahmuzla gitmeyen at kapinda varsa kaldir at,1.0
cocuk ağlama kadın,1.0
klasik kızlar,1.0
erkek eve geç saatte gelebilir,1.0
kadını gün döğmezsen kocam öldü der,1.0
kadın hastalar kadın doktor olmalı,1.0
kadının delisi makbuldür deli seveni deli öpeni deli içeni içine çekeni,1.0
avratlar ev yapar avratlar ev yikar,1.0
filmi izledikten karı ağladı,1.0
dul başına üstesinden gelemezsin,1.0
adam oku,1.0
erkek evlat sayılır kız evlat sayılmaz,1.0
kız olmasaydın söylerdim dua et kızsın,1.0
dans erkek saçmalama,1.0
igneleyici sozler kadinlarda,1.0
yaptığın erkekliğe sığmaz,1.0
kızlar kahve içmez kararır,1.0
evde kalmış kıza iyi gözle bakmazlar,1.0
erkeklik bende kalsın erkek,1.0
erkek adam yemek yaparmış,1.0
i̇ş yerine erkek personelller tercih edilmelidir,1.0
evi yıkar şirret kadın tahtakurusu fare yıkar,1.0
kadın erkeğin arkasından yürür,1.0
adam adamlar kalmadı,1.0
kızın varsa sızın,1.0
karılar ağlamayı kes,1.0
kız rengi,1.0
akıllı kıza yakışıyor,1.0
kalıbının adamı olsaydı kadın işlere kalkışmazdı,1.0
söylemişlerse geçmiş köşeye kız ağlıyordu,1.0
kızlık zarı ülkenin namusudur,1.0
avrata atı katı emanet etme,1.0
kadinsin gec saatte disari cikamazsin,1.0
işleri adam akıllı yapsana be kadın,1.0
erkek evine ekmek getirip çalışıp çabalamalı eve gelince dinlenmelidir,1.0
kuyruk salladı,1.0
karı korkak,1.0
evin direği erkekdir,1.0
sahipsiz kadın,1.0
karı vuruyorsun,1.0
kadından yöneticimi,1.0
ağustostan ekilen darıdan kocasından kalkan karıdan hayır beklemeyeceksin,1.0
söylediklerimi erkekliğine yediremedi,1.0
erkek mücadeleci oynadığınız sizlere teşekkür ediyorum,1.0
derse desin erkek kadından üstündür,1.0
herşey gün ortada dişi yalanmış erkek dolanmış,1.0
kadın madenci duymadım,1.0
kadının düzdüğü evi tanrı yıkmaz kadının bozduğu evi tanrı yapmaz,1.0
kızı kıza koşarsan kahpe oğlanı oğlana koşarsan deyyus,1.0
evi ev avrat kadın yurdu şen devlet,1.0
kadını eve bağlayan altın şakırtısı beşik gıcırtısıdır,1.0
erkeğe metroseksüellik yakışmaz,1.0
etek giymiş kadına tecavüz erkek suçlu sayılmaz,1.0
kadının güzel kariyeri anneliktir,1.0
erkek adamın işi mekanlarda,1.0
kız kısmısı konuşmaz,1.0
saç kızım erkek olmuşsun,1.0
anasına bak kızını al,1.0
kiz kiza disari cikamazsin,1.0
kadının fıtratında köle,1.0
kadının görevi kocası gelmeden yemeğini hazır etmektir,1.0
kadın kocasının çarığı olmalıdır,1.0
dünyada iyi yalnızca kadın vardır ölmüş doğmamıştır,1.0
açık kadın perdesiz eve benzer perdesiz ev satılıktır kiralık,1.0
kadın iş yerinde cinsel tacize uğradı,1.0
i̇nsan erkeğin sahip olacağı meziyettir adı üstünde insanoğlu,1.0
oğlan çocuklar ergenlikte hoşgörülüyor kız çocuklar görülmüyor,1.0
eğlenilecek kadın anladım,1.0
boşanmış çoçıuklu kadın evlenemez,1.0
erkek ayrıcalıktır,1.0
kız dediğin evde oturur sağda solda gezmez,1.0
dişi köpek kuyruk sallamazsa yanaşamaz,1.0
sırtından sopayı karnından sıpayı eksik etmeyeceksin,1.0
kaplumbağa hızlı be kadın,1.0
merak karı mısın,1.0
lafından dönüp karı kıvırma,1.0
erkeksen sırtından sopayı kucağından sıpayı eksik etmeyeceksin,1.0
kadının görevi hamile kalmaktır,1.0
karı gülüyor,1.0
oğlanı karı doğurmaz er karı doğurur,1.0
adamakıllı denilir kadınakıllı denilmez,1.0
kadinin cilesi kocasina hizmet etmediginde baslar,1.0
erkeğine sesini çıkaramazsın,1.0
erkeksen erkekliğini bil,1.0
karı kırıtıp durmasana karşımda,1.0
karısının yanından ayrılmadığına hanımköylü olmaya devam,1.0
anana özeniyorsun,1.0
saçını erkek kestirmiş,1.0
erkek kısmı karı ağlamaz,1.0
ev işlerinde kadının eline su dökülmez,1.0
adamlığın kitabında yazmaz,1.0
kızlar matematikten anlamaz,1.0
kadın yöneticiler duygusal doğru kararlar veremiyorlar,1.0
tiyatroya kadın eli deydiği belli,1.0
kocana itaat et,1.0
kız tek başına otostop çekmiş,1.0
kadın çalışanlara alt pozisyonlar verilir,1.0
babalar kız çocuklarına kıyamaz,1.0
karı kılıklı herif,1.0
er kocarsa koç karı kocarsa olurmuş yeğen,1.0
erkek dediğin dedikodu yapmaz,1.0
kadın yüzünden gülen ömründe kere güler,1.0
kadına mirastan hak verilmemeli,1.0
erkek kadının tırnağı olamaz,1.0
kadın erkek güzel araba sürüyor,1.0
boyuna posuna bakan erkek sanar,1.0
karı kız buluruz kolay,1.0
kadın evcil varlıktır,1.0
çağrılmayan misafir yaşlı kadından kötüdür,1.0
oyun erkek oyunu kızlara,1.0
kardeş mezarı yok karı mezarı,1.0
kadinlar ishayatinda soz hakkina sahip olmamalilar,1.0
kadının birincil görevi kocasına erkek çocuk vermektir,1.0
kadın,1.0
hanımköylü kılıbık herif,1.0
kız mıy mıy konuşma,1.0
karı dırdırından bıktım,1.0
kızımızı bırakırsak davulcuya kaçar zurnacıya,1.0
kadının teki iyi ikisi fenadır,1.0
erkek adamın erkek çocuğu,1.0
kadın milletvekili sayısı erkek milletvekili sayısından olmamalı,1.0
evlenecek kadın belli eder,1.0
adam adam olsaydın evine ekmek getirirdin,1.0
erkektir döver sever,1.0
avradı eri saklar peyniri deri saklar demişler,1.0
erkeğin nefsi birdir kadınınki dokuzdur,1.0
kız evde elden sayılırmış,1.0
kadına sırrını verme sakın,1.0
kırık süt kabının sesi konuşan kadın aynıdır,1.0
erkektir aldatır,1.0
erkek dediğin göbekli,1.0
odun erkeksin eve çiçekle gelmedin,1.0
anca doğurmaya yarıyorsun,1.0
perdesiz eve donsuz erkeğe benzer,1.0
kadın güvenlik görevlisine gece nöbeti yazmıyoruz,1.0
sessizlik olduysa ir yerde kız çocuğu doğar,1.0
kız kısmı belli saatlerde sokakta dolaşmalıdır,1.0
erkek çocuklar futbol kız çocuklar bebek oyunları uygun,1.0
kocandır sever döver,1.0
sarımsak erkeği misin nesin anlamadım,1.0
kiz misin agliyorsun,1.0
plajda üstsüz erkek perdesiz eve benzer,1.0
kadın doktor teşekkür toplantıyı sonlandırdı,1.0
kızlar erken yaşta evlendirilmelidir,1.0
kadından bilim adamı,1.0
erkekler ağlamaz evladım söylemedi,1.0
görülmüş kadın kurye,1.0
babasının sanatı oğla mirastır,1.0
git çay koyda kadınlığını görelim,1.0
ağustosdan ekilen darıdan kocasından kalkan karıdan hayır gelmez,1.0
adam iş yapman gerekiyor,1.0
karının aklıyla iş yapılmaz,1.0
aldatmak erkeğin elinin kiridir,1.0
kadın halinle tek başına gitme,1.0
karı kısmı elinin hamuruyla erkek işine karışmaz,1.0
yuvayı kuran dişi kuştur,1.0
baba erkek eksiktir,1.0
kızlar bacak bacak üstüne atmaz ayıp,1.0
erkek sözü iş,1.0
adamsan yaparsın,1.0
erkek ol işini yap,1.0
kadın dediğin erkeğin elinin kiri,1.0
hademelerimizi erkek tercih edelim,1.0
erkek bakım yaptıramaz,1.0
kadının yüzünün karası erkeğin elinin kınasıdır,1.0
erkeğim,1.0
kız çocukları sakindir,1.0
kadınsın sus otur,1.0
erkek dediğin pembe takım giyinmez,1.0
mühendislik erkek işidir,1.0
komşu kızı almak kalaylı kaptan su içmek gibidir,1.0
kizi severse guveyin odur oglun severse gelinin odur,1.0
açık kadına tecavüz suç değildir,1.0
adam ol,1.0
erkek dediğin bileklik takmaz,1.0
adamı eve bağlayan kadındır,1.0
saç erkek olmuşsun,1.0
kadına ucuz derler,1.0
kadından yazılımcı,1.0
kızlar ofsayttan anlar,1.0
bahçe çapa ister gelin sopa ister,1.0
kazan alırsan çekip al hatun alırsan bilip al,1.0
kadın erkeğide rezil eder veziride,1.0
açık kadın perdesiz eve benzer,1.0
kadınsız ev harebeye benzer,1.0
kadını sırdaş esrara tellal aramaz,1.0
kadının hamaratım diyeni yapıp önüne getireni maküldür,1.0
kiz basina isin disarida,1.0
kız başına işlere kalkışırsan sonucu,1.0
kadın şeytana pabucunu ters giydiri,1.0
ataerkil ailede son söze erkeğindir,1.0
acemi oğlan işini uçkuru düşük kadından öğrenir,1.0
kız kısmısı okur muymuş,1.0
kuru götlü oğlan kız,1.0
bilim adamı adı üstünde sadece erkeğin işidir,1.0
kadının eli kaşık sapında kararır,1.0
kadın kısmına akıl sır ermez,1.0
kadınsa haddini bilecek,1.0
kadın başına otostop çektin,1.0
tuvaleti erkek hizmetlilerimiz güzel yapar,1.0
karı saç uzatılır,1.0
adamdir yapsa yeridir,1.0
karı oynama,1.0
adamlık dersini alacak değilim,1.0
et alırsan koldan kız alırsan soydan,1.0
kadının yönettiği evde şeytan uşaklık yapar,1.0
mahremin erkeğinin yanında istediğini giy,1.0
bakıyosun be karı kılıklı,1.0
anaya kız kafaya göz olmalı,1.0
kadın adam etmez şahitliği,1.0
tecavüzden hüküm giymiş erkeğin dava sonucu kadının giyimine belirlenebilir,1.0
kızlara kezban derler oralarda,1.0
tecavüzden hüküm giymiş erkeğin suçu kadının açıklık durumuna hafifleyebilir,1.0
kadın aklı erkek aklından üstündür,1.0
oğlan atadan babadan öğrenir sofra açmayı kız anadan öğrenir biçki biçmeyi,1.0
yaptığın adamlığa sığdımı,1.0
tecavüzden hüküm giymiş erkeğin suçu kadının etek giymesine hafifleyebilir,1.0
erkegin iyisi eseginden kadinin iyisi esiginden bellidir,1.0
laf ederdim dua et kızsın,1.0
kadınsın güzelsin asfaltta gemi yürütemezsin,1.0
kadın programları izleme,1.0
kadın yöneticinin konuşmaları erkek müfettiş dikkate alınmadı,1.0
anasını satayım,1.0
saatlerce karı ağladı,1.0
kadın kısmı sorgulamaz,1.0
kızlar çıkma teklifi edemez,1.0
yaptıkların erkekliğe sığmaz,1.0
kadından yönetici ev hanımı,1.0
saçını kestirmiyorsun kız olmuşsun,1.0
kadına yakışmıyor,1.0
oglun varsa okut kizin varsa hizmet ettir,1.0
atın iyisi boz adamın iyisi kel,1.0
anali kizli ikinizde boylesiniz,1.0
ciftlik evini uc sey yikar sirret kadin tahtakurusu fare,1.0
yakışıklı oğluma istediği kızı alabiliriz,1.0
er kocadıkça koç kadın kocadıkça,1.0
kadin dedigin susar lafa karismaz,1.0
avrattan vefa zehirden şifa,1.0
avradı kötü olanın sakalı erken ağarır,1.0
is yerine cok erkek personeller calistirilmalidir,1.0
trafik kazaların kadın sürücülerinden kaynaklı,1.0
kadın aklı erkek aklını aynı kefeye koyamazsın,1.0
kadın bisiklete binemez,1.0
trafikte kadın şöforden uzak duracaksın,1.0
kadın cumhurbaşkanı ülkeyi yönetemez,1.0
sesin karı,1.0
yuvayi disi kus kurdugu icin evin ihtiyaclarini takip etmen,1.0
kadın kısmı erkek işine karışmaz,1.0
yazık sadece kız çocukları,1.0
avradı er zapdetmez,1.0
kadının yeri kocasının yanıdır,1.0
kadın kısmısı erkeği izin vermeden dışarı çıkmaz,1.0
er ekmeğini taştan çıkarır kadın baştan,1.0
erkek dediğin ev işine karışmaz,1.0
kadının zekasının baş edemeyeceği zeka kadın zekasıdır,1.0
kadınsın otur çocuklarına bak,1.0
erkek değilmi aynı,1.0
çalışmak neyine be kadın,1.0
kardeş yürek yağı karı çarık bağı,1.0
bekçilik kadrosuna kadın olduğum alınmadım,1.0
oğlan soyumuzu devam ettirsin,1.0
kadın kocasından adım geriden yürümeli,1.0
kadın kıvırtma,1.0
erkeğin sözünün üzerine söz söylenmez,1.0
kizlik soyadimi kullanmadim,1.0
hanımcılar kadın aklıyla hareket edip varacak,1.0
kocanın vurduğu yerde gül biter,1.0
kadın orospu olduktan kapı dayak tutar,1.0
açık saçık giyinip gece dışarı çıkamaz kadın,1.0
kadının fendi erkeği yendi derler,1.0
yaşını geçmiş kadın saaten zor evlenir,1.0
kadın eğitmek zor işmiş,1.0
kocasına oğlan doğurmak kadının büyük vazifesidir,1.0
avrat zavranı zort avrat hazreti mülk,1.0
kadın kocasından fazla maaş kazanamaz,1.0
erkek kuş gezer havaî havaî dişi kuş yapar yuvayı,1.0
sofraya once erkekler oturur,1.0
adam sandık kahpe çıktın,1.0
kız dediğin erkeğin sözünü dinler,1.0
erkek kusursuzdur,1.0
kadinin birincil gorevi kocasina hizmettir,1.0
kadın şeytana pabucunu,1.0
kadına iş yakışmaz,1.0
kadın huzur kaçırır,1.0
nasil mantiksa kadin evlenmeden iliskiye girerse namuzsuz erkek girerse adam,1.0
kadın aynı,1.0
şeytan ulaşamazsa hayatına kadın gönderir,1.0
erkeksiz kadın dizginsiz at gibidir,1.0
kız ağlama,1.0
kesin erkektir,1.0
kadın işlerine karışma,1.0
erkek karısından maaş alırsa evde huzur kalır mutluluk saygı,1.0
avrat malı kapı mandalı,1.0
kız kucakta çeyiz bucakta,1.0
çalışmayan erkekten yumurta yumurtlayan tavuk yeğdir,1.0
erkek iffetli olacak,1.0
avrat dediğin gün doğmadan kalkar,1.0
yılın adamı seçildi,1.0
kadın kısmı işe atlamasın,1.0
kadına inanan aldatır i̇nanmayan kadını aldatır,1.0
erken kalkmayan avrat,1.0
kadından ego şoförümü olurmuş,1.0
dua et kadınsın adamla boy ölçüşemezsin,1.0
zaman adam olacaksın,1.0
erkek dediğin eve para getiriri,1.0
kadın evi evlatları ilgilenmelidir,1.0
karı dırdır etme,1.0
kadın iş hayatında olmamalıdır,1.0
kadın dediğin dayak yemeli,1.0
erkek tersten anlar,1.0
kız aklına uyup geldik,1.0
karı ağlamak yakışmadı evlat,1.0
kadınler erkekleri yoldan çıkarır,1.0
küpe takan erkek erkek değildir,1.0
insan yerine koyup adam sandim,1.0
derdim kızsın,1.0
kiz evde olsada elden sayilir,1.0
erkek olsan kadının etek altına saklanmazsın,1.0
kadın özgür değildir,1.0
kızsın doğru düzgün otur,1.0
gel seninle erkekçe dövüşelim,1.0
kızını dövmeyen dizini döver,1.0
avrat düşman güler bildirmez köpek dost ulur bildirmez,1.0
karılara benzemişsin,1.0
kızını dövmeyen dizini döver derler,1.0
beyinin yanında hanımına laf söylemek düşmez,1.0
kadının emekleri görünmüyor,1.0
kadın dediğin yok akademiymiş yok meslekmiş vırvır yapmayacak,1.0
kadını sırdaş tellal aramaz,1.0
kadının yönetiği evde mutluluk,1.0
hayırlısı kız evlat tek gider çift gelir,1.0
adam edicem,1.0
adamlık bende kalsın karılara uymayacağım,1.0
peyniri deri kadını erkeği saklar,1.0
kadın spor yapamaz,1.0
kızsın ağzına yakışıyor,1.0
sesi çıkmayan adam,1.0
dul kadınsın ihtiyacın,1.0
oğlan çocukları ödül kız çocukları cezadır,1.0
erkek hakkidir dover sever sover,1.0
kadın tek dayaktan anlar,1.0
kır dizini otur evinde be kadın,1.0
kadının iyisi döşeğinden belli,1.0
kadınsız hane kuşsuz kafese benzer,1.0
kadın kocasının hizmetçisidir,1.0
karı saçını uzatmışsın etek giymediğin kalmış,1.0
buyurmadan tutan evlat çağırmadan kalkan avrat,1.0
erkek işten geldikten ev işine dokunmaz,1.0
erkeğin günahı eşikte kalır kadınınki içeri girer,1.0
anasi danasida odur,1.0
saçı uzun aklı kısa,1.0
elinin hamuruyla bilmediğin işlere karışma,1.0
kadın ev işi yapar erkek evi geçindirir kural böyledir,1.0
uzun saç karılara benzemişsin,1.0
kolayca akmaz bilirsin erkeğin gözyaşları erkek ağlıyorsa sahte gözyaşları,1.0
erkek dırdır yapma,1.0
kız çoçuğu okutulmamalıdır,1.0
hanımın saçı uzun aklı kısadır,1.0
yemek kadının görevidir,1.0
erkeksin zorundasın,1.0
oğlan evde yoktur,1.0
devirde kadın zor,1.0
erkeğin iyisi eşiğinden kadının iyisi döşeğinden belli,1.0
kadın ustalıktan anlar,1.0
yiğidin kanı akarsa akar gözyaşı akmaz,1.0
evlenecek kız eğlenilecek kız,1.0
i̇nsan olmuşsun adam olamamışsın,1.0
tarlanın taşlısı kadının saçlısı,1.0
serçe yaşlansa ormancı evlenmemiş hanım yaşlansa yalancı,1.0
evlenmedigine gore anlamiyla ev kizi olmussun,1.0
kocasız karı yularsız ata benzer,1.0
top kıvırma,1.0
erkek neredeyse kadın oradadır,1.0
kadından pilot,1.0
yazılım erkek işidir,1.0
erkeğ maaşı kadının maaşından yüksek olmalı,1.0
erkeğin mutfakta işi,1.0
yalnız kadın hayatını sürdüremez,1.0
kadının tek görevi kocasına hizmet etmektir,1.0
işin adamısın başka birine hele bi kadına rolü veremeyiz,1.0
miras babadan ogla gecer,1.0
erkek cesaretli kadın korkak,1.0
kız çocuğunu okutmayacaksın başına bela alırsın,1.0
erkekler kadın güçsüzlüğünü belli etmemelidir,1.0
küpe gay misin,1.0
kızın erkek arkadaşı,1.0
gelin bekaret kemerini takmadan evden çıkmaz,1.0
karı zıplama,1.0
kadın evinde oturup evle ilgilenmeli evliyse çocuklarının annesi olmalı,1.0
tiyatroya erkek eli degdi,1.0
erkek dediğin azda çapkın olmalı,1.0
kadından şef,1.0
evinin direği erkektir,1.0
kız başına satte çıkıyorsun,1.0
dul kadınla beraber erkek erkek değildir,1.0
anca karı söylenirsin,1.0
erkek kadının kazandığı paraya dokunmamalıdır,1.0
erkeğin algılaması zayıftır ağır çekimde tekrarı görmedikçe golün atıldığını anlamaz,1.0
erkeklerin yönettiği dünyadır,1.0
kadının şerri şeytanın şerrine eşittir,1.0
kadın köpek kuyruk sallamazsa erkek köpek pesinden koşmaz derler allah bilir kuyruklar salladı,1.0
evin erkeği dururken düşmez,1.0
kadından mühendis,1.0
kadından kaptan,1.0
hamile kadın sokakta dolaşamaz,1.0
kız mıyım maske yaptıracağım yüzüme,1.0
kadının lafından dinlenmeli,1.0
erkeklik sende kalsın karıyla karı olma,1.0
kız kısmısına güven,1.0
kadının teliyle oyun oynanmaz,1.0
ağustostan ekilen darıdan kocasından kalkan karıdan hayır gelmez,1.0
erkeğin şerrinden allah sığınırım,1.0
erkek adam makyaj yapmaz,1.0
erkek yerini bilsin,1.0
dünyayı kadınlar yönetiyor olsaydı savaş yaşanmazdı günde derin müzakereler yaşanırdı,1.0
kadin araba kullanmasin,1.0
kadın ince düşünüp durma,1.0
kadin oyle kisa etekle dekolteyle disari cikamaz isterse evde giyebilir,1.0
kızların iyi yazılımcı düşünmüyorum,1.0
kadinin dudaklari ballidir kalpleri zehir doludur,1.0
kadın talihsizliktir,1.0
elinin hamuruyla işlerime karışma,1.0
hatayı ilk kadın yapar,1.0
kadın şeytana pabuç diker,1.0
andropoza girmiş erkek sataşıyorsun,1.0
kadın neyi yönetmiş şirket yönetecek,1.0
kızlar okusa olacak,1.0
kadın yapar,1.0
bayramda hatun alma karanlıkta odun alma,1.0
futbol izlemeyen erkeğe adam demem,1.0
kızın derdin derlerdi inanmazdım doğru söylüyorlarmış,1.0
otur bebene bak,1.0
top musun,1.0
erkektirhem sever döver,1.0
kız konusma,1.0
kız oyunu oynanırmış,1.0
adam çağırdığında kadının icap kadının asli görevlerindendir,1.0
yolda kalsan kız başına orda yapacaksın,1.0
karı konuşma karşımda,1.0
kabul edelim kadınlar ev işlerinde başarılılar,1.0
karı topuklu ayakkabı giymiş,1.0
evde oturan koca,1.0
oğlansız evde duman tüter,1.0
karı donlu herif,1.0
kadın kısmına sır verilmez,1.0
erkek adam para ödetmez,1.0
adam olacaksın oğlum toplumda yerin kalmaz,1.0
kadın erkek eşit olamaz,1.0
oje sürersen araba süremezsin,1.0
diyen erkek yarım adamdır,1.0
dumansız baca kahırsız koca,1.0
erkekler kapatılsın,1.0
annelik kariyer yürütemezsin istifa et,1.0
bak kadınsın yapmıyorum,1.0
adam aldatıyorsa suçlu kadındır,1.0
kadınsan çekecek cefan erkeksen sürecek sefan,1.0
pekmezi küpten kadını kökten al,1.0
koca anlarsın kadın ruhundan,1.0
kızın varsa sızın çoktur,1.0
kadınlığını kullanmayı bil,1.0
erkek kadın işi yapmaz,1.0
kadınlığını kullanarak buralara gelmiştir,1.0
yemek konusunda kadınların eline su dökülmez,1.0
karımın fazla kazanmasına dayanamam,1.0
başında olmadan kız çocuğu dışarı çıkmaz,1.0
kız kısmısı gezer,1.0
hamile kadın sokağa çıkmaz,1.0
al atın iyisini yiyeceği yem al avradın iyisini giyeceği don,1.0
dondurmayi yalaya yalaya yiyen kadin yolludur,1.0
kızı sandalyeye oturtacaksın ayakları yere değiyorsa kocaya gitme zamanı gelmiş demektir,1.0
karilar adamin ayaginin tozu olamaz,1.0
er kıskanırsa ev kurulur hatun kıskanırsa ev bozulur,1.0
erkek dediğin aldatabilir,1.0
üzülünce midesi bulanan bi aptal değilimdir inşallah,0.0
evlenmek sadece kızların alınıp verildiği anlaşmadır,1.0
affetmeyi bileni çantada keklik sanıyor,0.0
anan öğretmemiş kadın,1.0
kızı birden idare ediyormuş erkek adam,1.0
oğlunuza sahip çıksaydınız,1.0
karı davranmayı kes,1.0
erkek saç kestirilir kızım sıfıra vurdursaydın iyiydi,1.0
okumak kadının neyine,1.0
kadının işi çocuk doğurmaktır,1.0
fakir ülkelerle enflasyonumuz eşitlendi ekonomi iyi deniliyo olurda kör olunup insan tek bişeye odaklayamazeşitci milliyetçi insan iseniz partileri yapılanları inceleyin tek birini,0.0
erkek sözü veriyorum,1.0
ağlamak güzeldir diyor bak sezen ağla kalbim geçer,0.0
dert keder sikeyim düzeni artik yeter,0.0
karinin agzina bakiyorsun,1.0
hayran,0.0
baçaklarını açıp oturmuş erkek,1.0
erkek kel,1.0
erkekler korkak olmazlar,1.0
seninle çorba içmeye gidebilirdik aptal,0.0
cinsiyet değiştirme kabul edilemez,1.0
soğuk ankara kapatılsın,0.0
çocuğu kadın eksiktir,1.0
kadının düşmanı kadındır,1.0
anaya kız yeter fazlasına yok,1.0
aşık erkek evlenene eksiktir evlendikten bitmiştir,1.0
oğlan doğuran övünsün kız doğuran dövünsün,1.0
gay giyinmiş,1.0
erkeklerin duygularını göstermesi zayıflık göstergesidir,1.0
kızlar süslenip püslenmekten başka anlamaz,1.0
kadın kılıklı adamdan korkulur,1.0
erkek kadın,1.0
son sözü kadın söyler,1.0
eve git ton kadın dırdırı dinle,1.0
anlarsın erkek işinden,1.0
sokakta kahkaha atan kadına kadın demem,1.0
kadın iffetli olacak kahkaha atmayacak,1.0
hanim evladi oldugunu nasil belli ettin,1.0
erkek dediğin kar parası yemez,1.0
kız başına işlere karışma,1.0
kızını dövmeyen dizini dövermiş,1.0
kadın yöneticiler gıcık,1.0
erkek dediğin bakir olmalı el deymiş olmamalı,1.0
rakı içen kadın lazım latte yürümez işler,1.0
evde hatun olmazsa boran çıkar,1.0
evi iyice kız evine dönüştürmüşsün,1.0
erkeklik öldü,1.0
adam olsaydın eve ekmek getirseydin,1.0
erkeğin kadına verebileceği değerli hediye bekaretidir,1.0
kadınsın otur oturduğun yerde,1.0
erkek adamın erkek oğlu,1.0
erkek adam yemez yedirir içmez içirir,1.0
kız çocukları bebek oyunları erkek çocukları futbol uygundur,1.0
ananın muhakkak kız evladı olmalı,1.0
oğlan dediğin çiçekten bal alır,1.0
kır dizini otur evinde herif çalışıp yapacaksın,1.0
kız oynayıp duruyorsun,1.0
kadınlığını bilmiyorsan öğreteceğim,1.0
erkek getirmeyi kadın yetirmeyi bilmeli,1.0
erkek yapınca çapkın kadın yapınca oruspu,1.0
kadının şamdanı altın mum dikecek erkektir,1.0
kadın kısmısı gece geç saatlere dışarda durmaz,1.0
erkekler şaraba benzer geçen yıllar kötülerini ekşitir iyilerini olgunlaştırır,1.0
gururla kütüphanesini gösteren kadına rastladınız,1.0
kızın sızın,1.0
yiğitçe söyle miydin miydin,1.0
kızlar okuyup,1.0
kız oğlanın yerini tutar,1.0
oğlan doğurmak erkek yürekli kadın lazım,1.0
patronlar zaman erkek olmalıdır,1.0
evde kadın varken erkek yemek yapmaz,1.0
deli kiz evde kalmaz,1.0
sözünün eri erkekler olabilir,1.0
anaya kız kafaya göz,1.0
karı şarkı söyleyeceksin,1.0
kadın istanbul olmalı fethi zor fatihi tek olmalı,1.0
zamanki aptalın arkasında harika kadın,1.0
dua et kadınsın,1.0
geliyor işin altından kahpelik çıkacak,1.0
kadın bowling oynayamaz,1.0
kız kurusu oldun çıktın,1.0
kadının sofusu şeytanın maskarası,1.0
ev donanır kız donanmaz,1.0
erkek küfredince rahatlar kadın oruspu,1.0
oturmuş kadın dedikodu yapıyorsun,1.0
kadın kaşık düşmanıdır,1.0
oğlum isterse eve geç gelebilir,1.0
kızın tavırları kezban,1.0
kadının eline silah yakışmaz,1.0
kız başına gidemezsin,1.0
enkazı erkekler kaldırıyorsen yapamazsın,1.0
kadın aklıyla oyunlar oynuyor,1.0
kadin arpa ununu as eder kadin bugday ununu tas eder,1.0
